<Ticker>,<Per>,<DTYYYYMMDD>,<TIME>,<Open>,<High>,<Low>,<Close>,<Vol>,<Openint>
Dollar,d,20210905,000000,271110.0000,272810.0000,270550.0000,270680.0000,0,270680.0000,43788
Dollar,d,20210906,000000,271080.0000,271510.0000,269660.0000,271210.0000,0,271210.0000,43788
Dollar,d,20210907,000000,271750.0000,274010.0000,270760.0000,273810.0000,0,273810.0000,43788
Dollar,d,20210908,000000,275210.0000,277310.0000,275050.0000,276810.0000,0,276810.0000,43788
Dollar,d,20210909,000000,276910.0000,279010.0000,276350.0000,278270.0000,0,278270.0000,43788
Dollar,d,20210911,000000,278810.0000,278810.0000,276550.0000,277310.0000,0,277310.0000,43788
Dollar,d,20210912,000000,277210.0000,277210.0000,272250.0000,272510.0000,0,272510.0000,43788
Dollar,d,20210913,000000,270510.0000,273210.0000,269050.0000,273110.0000,0,273110.0000,43788
Dollar,d,20210914,000000,274510.0000,277310.0000,273350.0000,276470.0000,0,276470.0000,43788
Dollar,d,20210915,000000,272100.0000,274210.0000,272050.0000,273210.0000,0,273210.0000,43788
Dollar,d,20210916,000000,273610.0000,274510.0000,272150.0000,274460.0000,0,274460.0000,43788
Dollar,d,20210918,000000,276010.0000,276410.0000,273050.0000,273710.0000,0,273710.0000,43788
Dollar,d,20210919,000000,273010.0000,275010.0000,272850.0000,274650.0000,0,274650.0000,43788
Dollar,d,20210920,000000,274050.0000,274410.0000,273350.0000,273810.0000,0,273810.0000,43788
Dollar,d,20210921,000000,273680.0000,276310.0000,273350.0000,274030.0000,0,274030.0000,43788
Dollar,d,20210922,000000,274470.0000,276310.0000,273650.0000,275210.0000,0,275210.0000,43788
Dollar,d,20210923,000000,275270.0000,276810.0000,273650.0000,276810.0000,0,276810.0000,43788
Dollar,d,20210925,000000,276510.0000,276810.0000,274850.0000,275610.0000,0,275610.000,43788
Dollar,d,20210926,000000,275510.0000,276910.0000,274850.0000,276810.0000,0,276810.0000,43788
Dollar,d,20210928,000000,277710.0000,280710.0000,277550.0000,280710.0000,0,280710.000,43788
Dollar,d,20210929,000000,281510.0000,283210.0000,277550.0000,282510.0000,0,282510.0000,43788
Dollar,d,20210930,000000,283210.0000,284710.0000,277550.0000,284710.0000,0,284710.000,43788
Dollar,d,20211002,000000,282980.0000,284710.0000,277550.0000,282010.0000,0,282010.0000,43788
Dollar,d,20211003,000000,281500.0000,281610.0000,279450.0000,280410.0000,0,280410.000,43788
Dollar,d,20211004,000000,279960.0000,281680.0000,279650.0000,281360.0000,0,281360.000,43788
Dollar,d,20211006,000000,281310.0000,281680.0000,279100.0000,279320.0000,0,279320.0000,43788
Dollar,d,20211009,000000,279280.0000,279380.0000,275500.0000,275600.0000,0,275600.0000,43788
Dollar,d,20211010,000000,275740.0000,279380.0000,274700.0000,275810.0000,0,275810.0000,43788
Dollar,d,20211011,000000,275830.0000,276080.0000,272610.0000,273330.0000,0,273330.0000,43788
Dollar,d,20211012,000000,273470.0000,273680.0000,269900.0000,270730.0000,0,270730.000,43788
Dollar,d,20211013,000000,270500.0000,272780.0000,270100.0000,271560.0000,0,271560.000,43788
Dollar,d,20211014,000000,272360.0000,272480.0000,270400.0000,270870.0000,0,270870.0000,43788
Dollar,d,20211016,000000,272870.0000,273280.0000,271900.0000,272850.0000,0,272850.0000,43788
Dollar,d,20211017,000000,272960.0000,272980.0000,271120.0000,271820.0000,0,271820.0000,43788
Dollar,d,20211018,000000,271460.0000,273180.0000,271100.0000,272640.0000,0,272640.0000,43788
Dollar,d,20211019,000000,273540.0000,275380.0000,273400.0000,274830.0000,0,274830.0000,43788
Dollar,d,20211020,000000,274150.0000,274180.0000,272610.0000,273080.0000,0,273080.0000,43788
Dollar,d,20211021,000000,273540.0000,274680.0000,273500.0000,274150.0000,0,274150.0000,43788
Dollar,d,20211023,000000,274180.0000,276080.0000,274100.0000,276030.0000,0,276030.0000,43788
Dollar,d,20211025,000000,276620.0000,276780.0000,275400.0000,275620.0000,0,275620.0000,43788
Dollar,d,20211026,000000,275170.0000,275780.0000,273900.0000,275770.0000,0,275770.0000,43788
Dollar,d,20211027,000000,275750.0000,278080.0000,275400.0000,276780.0000,0,276780.0000,43788
Dollar,d,20211028,000000,276930.0000,277080.0000,276400.0000,276570.0000,0,276570.0000,43788
Dollar,d,20211030,000000,276670.0000,276680.0000,274100.0000,276140.0000,0,276140.0000,43788
Dollar,d,20211031,000000,275320.0000,276080.0000,274300.0000,275750.0000,0,275750.0000,43788
Dollar,d,20211101,000000,275950.0000,276380.0000,274700.0000,275070.0000,0,275070.0000,43788
Dollar,d,20211102,000000,275160.0000,276080.0000,275100.0000,276010.0000,0,276010.0000,43788
Dollar,d,20211103,000000,275930.0000,279280.0000,275800.0000,278970.0000,0,278970.0000,43788
Dollar,d,20211104,000000,277270.0000,277280.0000,276300.0000,276510.0000,0,276510.0000,43788
Dollar,d,20211106,000000,277390.0000,279580.0000,277300.0000,278240.0000,0,278240.000,43788
Dollar,d,20211107,000000,278040.0000,280080.0000,277200.0000,279910.0000,0,279910.0000,43788
Dollar,d,20211108,000000,279980.0000,281380.0000,279700.0000,280240.0000,0,280240.000,43788
Dollar,d,20211109,000000,280310.0000,281780.0000,280200.0000,281060.0000,0,281060.0000,43788
Dollar,d,20211110,000000,281660.0000,283880.0000,281400.0000,283660.0000,0,283660.000,43788
Dollar,d,20211111,000000,283240.0000,284480.0000,283100.0000,284240.0000,0,284240.0000,43788
Dollar,d,20211113,000000,284230.0000,287480.0000,284100.0000,286400.0000,0,286400.000,43788
Dollar,d,20211114,000000,286650.0000,287480.0000,284900.0000,285230.0000,0,285230.000,43788
Dollar,d,20211115,000000,283340.0000,283550.0000,269700.0000,280280.0000,0,280280.0000,43788
Dollar,d,20211116,000000,279780.0000,280370.0000,278930.0000,279930.0000,0,279930.0000,43788
Dollar,d,20211117,000000,279620.0000,279740.0000,278890.0000,279700.0000,0,279700.0000,43788
Dollar,d,20211118,000000,279380.0000,279540.0000,278730.0000,278980.0000,0,278980.0000,43788
Dollar,d,20211120,000000,279170.0000,281080.0000,279130.0000,280470.0000,0,280470.000,43788
Dollar,d,20211121,000000,280320.0000,283400.0000,280130.0000,282960.0000,0,282960.000,43788
Dollar,d,20211122,000000,282570.0000,284100.0000,281850.0000,283870.0000,0,283870.0000,43788
Dollar,d,20211123,000000,285090.0000,286100.0000,283850.0000,286010.0000,0,286010.0000,43788
Dollar,d,20211124,000000,286820.0000,292600.0000,286600.0000,291020.0000,0,291020.0000,43788
Dollar,d,20211125,000000,288090.0000,289400.0000,287650.0000,288080.0000,0,288080.0000,43788
Dollar,d,20211127,000000,288380.0000,288590.0000,278070.0000,282100.0000,0,282100.0000,43788
Dollar,d,20211128,000000,281700.0000,281700.0000,273470.0000,273700.0000,0,273700.0000,43788
Dollar,d,20211129,000000,274610.0000,275740.0000,274480.0000,275590.0000,0,275590.0000,43788
Dollar,d,20211130,000000,288800.0000,292900.0000,286550.0000,289070.0000,0,289070.0000,43788
Dollar,d,20211201,000000,260370.0000,266270.0000,260230.0000,266170.0000,0,266170.0000,43788
Dollar,d,20211202,000000,266170.0000,273290.0000,266010.0000,273240.0000,0,273240.0000,43788
Dollar,d,20211204,000000,273260.0000,280230.0000,273130.0000,279750.0000,0,279750.0000,43788
Dollar,d,20211205,000000,279740.0000,279770.0000,278560.0000,278600.0000,0,278600.0000,43788
Dollar,d,20211206,000000,278720.0000,278720.0000,278080.0000,278240.0000,0,278240.0000,43788
Dollar,d,20211207,000000,278220.0000,278240.0000,278080.0000,278130.0000,0,278130.0000,43788
Dollar,d,20211208,000000,278160.0000,278240.0000,277610.0000,277770.0000,0,277770.0000,43788
Dollar,d,20211209,000000,277770.0000,277770.0000,277000.0000,277040.0000,0,277040.0000,43788
Dollar,d,20211211,000000,277070.0000,277160.0000,276820.0000,276950.0000,0,276950.0000,43788
Dollar,d,20211212,000000,276940.0000,276980.0000,276770.0000,276930.0000,0,276930.0000,43788
Dollar,d,20211213,000000,276830.0000,276930.0000,274630.0000,274790.0000,0,274790.000,43788
Dollar,d,20211214,000000,274650.0000,274690.0000,274050.0000,274050.0000,0,274050.0000,43788
Dollar,d,20211215,000000,274120.0000,274210.0000,274050.0000,274110.0000,0,274110.000,43788
Dollar,d,20211216,000000,274220.0000,274220.0000,274060.0000,274170.0000,0,274170.0000,43788
Dollar,d,20211218,000000,274220.0000,274420.0000,274060.0000,274420.0000,0,274420.000,43788
Dollar,d,20211219,000000,274350.0000,274420.0000,273860.0000,274020.0000,0,274020.0000,43788
Dollar,d,20211220,000000,273930.0000,274020.0000,273860.0000,273860.0000,0,273860.000,43788
Dollar,d,20211221,000000,274020.0000,274020.0000,272850.0000,273010.0000,0,273010.000,43788
Dollar,d,20211222,000000,272850.0000,274020.0000,272850.0000,274020.0000,0,274020.0000,43788
Dollar,d,20211223,000000,274020.0000,274020.0000,273860.0000,274020.0000,0,274020.0000,43788
Dollar,d,20211225,000000,273930.0000,274020.0000,273860.0000,274020.0000,0,274020.0000,43788
Dollar,d,20211226,000000,274020.0000,274020.0000,273860.0000,273990.0000,0,273990.0000,43788
Dollar,d,20211227,000000,273950.0000,274020.0000,273860.0000,274020.0000,0,274020.000,43788
Dollar,d,20211228,000000,273950.0000,274020.0000,273860.0000,273880.0000,0,273880.000,43788
Dollar,d,20211229,000000,274340.0000,274420.0000,274260.0000,274330.0000,0,274330.0000,43788
Dollar,d,20211230,000000,274420.0000,274420.0000,273790.0000,273880.0000,0,273880.0000,43788
Dollar,d,20220101,000000,273810.0000,273950.0000,273790.0000,273950.0000,0,273950.0000,43788
Dollar,d,20220102,000000,273990.0000,273990.0000,273790.0000,273950.0000,0,273950.0000,43788
Dollar,d,20220103,000000,273860.0000,273950.0000,273790.0000,273950.0000,0,273950.0000,43788
Dollar,d,20220104,000000,273900.0000,273950.0000,269740.0000,269900.0000,0,269900.0000,43788
Dollar,d,20220105,000000,269760.0000,269900.0000,269740.0000,269900.0000,0,269900.0000,43788
Dollar,d,20220108,000000,269880.0000,269900.0000,268730.0000,268890.0000,0,268890.0000,43788
Dollar,d,20220109,000000,268810.0000,268890.0000,268230.0000,268310.0000,0,268310.0000,43788
Dollar,d,20220110,000000,268390.0000,268390.0000,267220.0000,267380.0000,0,267380.0000,43788
Dollar,d,20220111,000000,267250.0000,267380.0000,267010.0000,267050.0000,0,267050.0000,43788
Dollar,d,20220112,000000,267140.0000,267170.0000,266510.0000,266670.0000,0,266670.0000,43788
Dollar,d,20220113,000000,266530.0000,266670.0000,266510.0000,266620.0000,0,266620.0000,43788
Dollar,d,20220115,000000,266670.0000,276300.0000,264990.0000,274530.0000,0,274530.0000,43788
Dollar,d,20220116,000000,276440.0000,276590.0000,273340.0000,275080.0000,0,275080.0000,43788
Dollar,d,20220117,000000,271690.0000,273290.0000,271570.0000,272850.0000,0,272850.0000,43788
Dollar,d,20220118,000000,271870.0000,274600.0000,271250.0000,273490.0000,0,273490.0000,43788
Dollar,d,20220119,000000,274270.0000,276100.0000,274050.0000,274760.0000,0,274760.0000,43788
Dollar,d,20220120,000000,274650.0000,275590.0000,274550.0000,275250.0000,0,275250.000,43788
Dollar,d,20220122,000000,275950.0000,276400.0000,274550.0000,275230.0000,0,275230.0000,43788
Dollar,d,20220123,000000,274750.0000,277800.0000,274350.0000,277640.0000,0,277640.000,43788
Dollar,d,20220124,000000,279300.0000,281400.0000,278850.0000,279790.0000,0,279790.0000,43788
Dollar,d,20220125,000000,278170.0000,278800.0000,277350.0000,277760.0000,0,277760.000,43788
Dollar,d,20220126,000000,279020.0000,281300.0000,278360.0000,278610.0000,0,278610.0000,43788
Dollar,d,20220127,000000,277780.0000,278100.0000,276860.0000,277710.0000,0,277710.000,43788
Dollar,d,20220129,000000,282080.0000,282800.0000,279050.0000,279270.0000,0,279270.000,43788
Dollar,d,20220130,000000,277880.0000,279400.0000,277750.0000,278880.0000,0,278880.0000,43788
Dollar,d,20220131,000000,278810.0000,278970.0000,276350.0000,276870.0000,0,276870.0000,43788
Dollar,d,20220201,000000,277540.0000,277600.0000,273750.0000,274580.0000,0,274580.0000,43788
Dollar,d,20220202,000000,273770.0000,274200.0000,272250.0000,272470.0000,0,272470.0000,43788
Dollar,d,20220203,000000,273050.0000,274000.0000,271960.0000,272650.0000,0,272650.000,43788
Dollar,d,20220205,000000,268730.0000,268900.0000,263050.0000,263660.0000,0,263660.000,43788
Dollar,d,20220206,000000,261170.0000,267800.0000,261050.0000,267610.0000,0,267610.0000,43788
Dollar,d,20220207,000000,266690.0000,266900.0000,263750.0000,264480.0000,0,264480.0000,43788
Dollar,d,20220208,000000,262070.0000,262400.0000,259250.0000,260580.0000,0,260580.0000,43788
Dollar,d,20220209,000000,263690.0000,263700.0000,260650.0000,262340.0000,0,262340.0000,43788
Dollar,d,20220210,000000,262390.0000,262400.0000,262150.0000,262270.0000,0,262270.0000,43788
Dollar,d,20220212,000000,262190.0000,266400.0000,262150.0000,264590.0000,0,264590.0000,43788
Dollar,d,20220213,000000,264490.0000,268800.0000,264280.0000,268640.0000,0,268640.0000,43788
Dollar,d,20220214,000000,270670.0000,270860.0000,268390.0000,269700.0000,0,269700.0000,43788
Dollar,d,20220216,000000,267040.0000,268300.0000,264850.0000,265100.0000,0,265100.0000,43788
Dollar,d,20220217,000000,264980.0000,265300.0000,262850.0000,263290.0000,0,263290.0000,43788
Dollar,d,20220219,000000,263120.0000,263120.0000,259920.0000,260090.0000,0,260090.0000,43788
Dollar,d,20220220,000000,258800.0000,258800.0000,254050.0000,254090.0000,0,254090.0000,43788
Dollar,d,20220221,000000,255380.0000,258400.0000,254850.0000,258040.0000,0,258040.0000,43788
Dollar,d,20220222,000000,258540.0000,261890.0000,258360.0000,260370.0000,0,260370.0000,43788
Dollar,d,20220223,000000,262080.0000,262600.0000,259350.0000,259370.0000,0,259370.0000,43788
Dollar,d,20220224,000000,261690.0000,262100.0000,259850.0000,261440.0000,0,261440.0000,43788
Dollar,d,20220226,000000,260830.0000,260890.0000,259150.0000,260370.0000,0,260370.0000,43788
Dollar,d,20220227,000000,260140.0000,260400.0000,259350.0000,259950.0000,0,259950.0000,43788
Dollar,d,20220228,000000,259860.0000,260300.0000,259550.0000,259650.0000,0,259650.000,43788
Dollar,d,20220302,000000,258710.0000,259000.0000,255550.0000,255720.0000,0,255720.0000,43788
Dollar,d,20220303,000000,255530.0000,257800.0000,255350.0000,256150.0000,0,256150.000,43788
Dollar,d,20220305,000000,256510.0000,256700.0000,253760.0000,254300.0000,0,254300.0000,43788
Dollar,d,20220306,000000,252580.0000,254300.0000,251250.0000,253830.0000,0,253830.000,43788
Dollar,d,20220307,000000,254850.0000,258890.0000,254270.0000,258180.0000,0,258180.0000,43788
Dollar,d,20220308,000000,258890.0000,262600.0000,258650.0000,260410.0000,0,260410.000,43788
Dollar,d,20220309,000000,258830.0000,258990.0000,254850.0000,257450.0000,0,257450.000,43788
Dollar,d,20220310,000000,257710.0000,258300.0000,256570.0000,256960.0000,0,256960.0000,43788
Dollar,d,20220312,000000,257080.0000,264390.0000,256850.0000,258980.0000,0,258980.0000,43788
Dollar,d,20220313,000000,260840.0000,265900.0000,260650.0000,264170.0000,0,264170.0000,43788
Dollar,d,20220314,000000,262550.0000,263100.0000,261550.0000,262650.0000,0,262650.0000,43788
Dollar,d,20220315,000000,263590.0000,265900.0000,263150.0000,263620.0000,0,263620.000,43788
Dollar,d,20220316,000000,262560.0000,264400.0000,262350.0000,263790.0000,0,263790.000,43788
Dollar,d,20220317,000000,262100.0000,262300.0000,262050.0000,262300.0000,0,262300.0000,43788
Dollar,d,20220326,000000,262070.0000,266100.0000,261650.0000,262340.0000,0,262340.0000,43788
Dollar,d,20220327,000000,262300.0000,262750.0000,262100.0000,262590.0000,0,262590.0000,43788
Dollar,d,20220328,000000,262510.0000,267490.0000,262500.0000,266620.0000,0,266620.0000,43788
Dollar,d,20220329,000000,267400.0000,270700.0000,267050.0000,270250.0000,0,270250.0000,43788
Dollar,d,20220330,000000,271780.0000,272000.0000,269450.0000,270670.0000,0,270670.0000,43788
Dollar,d,20220331,000000,270450.0000,271500.0000,269950.0000,271140.0000,0,271140.0000,43788
Dollar,d,20220403,000000,270140.0000,270690.0000,262050.0000,269020.0000,0,269020.0000,43788
Dollar,d,20220404,000000,269060.0000,272000.0000,269000.0000,269880.0000,0,269880.0000,43788
Dollar,d,20220405,000000,270170.0000,275400.0000,269200.0000,275270.0000,0,275270.0000,43788
Dollar,d,20220406,000000,275040.0000,275100.0000,271880.0000,272670.0000,0,272670.0000,43788
Dollar,d,20220407,000000,272500.0000,276000.0000,272500.0000,274830.0000,0,274830.0000,43788
Dollar,d,20220409,000000,274900.0000,277300.0000,274900.0000,276880.0000,0,276880.0000,43788
Dollar,d,20220410,000000,276360.0000,279300.0000,275700.0000,279090.0000,0,279090.0000,43788
Dollar,d,20220411,000000,278950.0000,281300.0000,278800.0000,279450.0000,0,279450.0000,43788
Dollar,d,20220412,000000,279630.0000,281500.0000,279500.0000,280740.0000,0,280740.0000,43788
Dollar,d,20220413,000000,278640.0000,278700.0000,275600.0000,277430.0000,0,277430.0000,43788
Dollar,d,20220414,000000,277200.0000,277400.0000,277200.0000,277320.0000,0,277320.0000,43788
Dollar,d,20220416,000000,275440.0000,279600.0000,275200.0000,278910.0000,0,278910.000,43788
Dollar,d,20220417,000000,278710.0000,280800.0000,278600.0000,278940.0000,0,278940.0000,43788
Dollar,d,20220418,000000,278460.0000,279900.0000,276000.0000,276640.0000,0,276640.000,43788
Dollar,d,20220419,000000,276520.0000,278090.0000,275510.0000,275720.0000,0,275720.0000,43788
Dollar,d,20220420,000000,275620.0000,278200.0000,275500.0000,277350.0000,0,277350.000,43788
Dollar,d,20220421,000000,277570.0000,279200.0000,277400.0000,278640.0000,0,278640.0000,43788
Dollar,d,20220424,000000,278540.0000,279300.0000,277900.0000,278060.0000,0,278060.000,43788
Dollar,d,20220425,000000,277790.0000,278800.0000,277000.0000,278410.0000,0,278410.000,43788
Dollar,d,20220426,000000,278480.0000,280600.0000,278300.0000,279350.0000,0,279350.0000,43788
Dollar,d,20220427,000000,279210.0000,281100.0000,279200.0000,280380.0000,0,280380.0000,43788
Dollar,d,20220428,000000,279250.0000,280700.0000,278500.0000,280410.0000,0,280410.0000,43788
Dollar,d,20220430,000000,279630.0000,280490.0000,279100.0000,279220.0000,0,279220.0000,43788
Dollar,d,20220501,000000,279430.0000,280600.0000,279400.0000,279630.0000,0,279630.000,43788
Dollar,d,20220502,000000,279680.0000,280300.0000,279050.0000,280210.0000,0,280210.000,43788
Dollar,d,20220505,000000,279780.0000,280630.0000,279300.0000,280560.0000,0,280560.0000,43788
Dollar,d,20220507,000000,279530.0000,283200.0000,279410.0000,281760.0000,0,281760.0000,43788
Dollar,d,20220508,000000,281360.0000,282100.0000,280700.0000,281030.0000,0,281030.0000,43788
Dollar,d,20220509,000000,282940.0000,283100.0000,281800.0000,282180.0000,0,282180.0000,43788
